id,error_tag,confidence,check,rationale,proposed_fix,fix_verb,fix_arg,evidence,route,reaction_flag,reaction_note
udg_m,reference_lacks_structure,low,reference_without_structure,"assigned MNXM729986 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
photon298_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145920 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
sqdg1829Z12Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146625 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pe1801829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146443 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr18111Z160_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147342 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgdg1829Z12Z1619Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146557 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mgdg1829Z12Z1637Z10Z13Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146175 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
photon673_u,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145690 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mgdg1819Z1619Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147159 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mgdg1839Z12Z15Z1637Z10Z13Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146297 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pg1819Z1613E_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147277 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
cdp12dgr18111Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146537 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pe1801845Z9Z12Z15Z_e,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146214 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pail18111Z160_e,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146483 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pe1819Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145871 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1829Z12Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146380 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pacoa_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145692 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1819Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146379 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pgp18111Z160_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146610 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pgp18111Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146610 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
protdt_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1222 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1819Z1819Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145676 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1819Z18111Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145697 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1819Z1845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146552 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pe18111Z1845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146215 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pchol1819z1829z12z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1093766 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mgdg1819Z1627Z10Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147157 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1839Z12Z15Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147085 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pg1839Z12Z15Z1613E_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147279 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1819Z1619Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147356 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pe1819Z1835Z9Z12Z_e,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145871 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
photon646_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145673 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
etfox_m,reference_lacks_structure,low,reference_without_structure,"assigned MNXM11479 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pe1801819Z_e,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146442 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa18111z18111z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145833 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgdg1829Z12Z1627Z10Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145899 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pe1829Z12Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146217 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pg1819Z160_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146218 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pgp1819Z160_e,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146611 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
tag18111Z18111Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146640 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
asqdpa1819Z160_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146490 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mgdg1839Z12Z15Z1644Z7Z10Z13Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146295 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mgdg1839Z12Z15Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146595 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
asqdca1829Z12Z160_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146489 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pg1819Z160_e,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146218 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
tag16018111Z1845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146632 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
tag1601819Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146634 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pe18111Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145917 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgdg1819Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146272 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1819Z160_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145698 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
menlphnl_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM731614 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pg18111Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146304 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgdg1839Z12Z15Z1627Z10Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146278 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
tag1819Z1819Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146649 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1839Z12Z15Z1845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146555 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
octe9ACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146128 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mgdg1839Z12Z15Z1634Z7Z10Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146294 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pg1839Z12Z15Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146609 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pe18111Z1845Z9Z12Z15Z_e,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146215 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgdg1819Z1627Z10Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146145 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1839Z12Z15Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147084 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mgdg1819Z1617Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147156 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
protds_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1221 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr18111Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145566 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
cytc_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM731977 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr1601819Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145574 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr1819Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145565 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1801819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145678 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa18111Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145833 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr18111Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145577 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mag1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147360 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr16018111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145578 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts18111Z1829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146549 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts18111Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146550 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
1odec9eg3p_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145555 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1819Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145676 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dghs1601819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148218 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1601819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146545 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
glc_D_B_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1105026 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1601819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145699 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1819Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146551 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa18111Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145677 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr18111Z1819Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145566 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts18111Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146548 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dcaACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM90236 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145797 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr1819Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145573 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr1601819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145574 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mag18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147359 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr1819Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146745 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1829Z12Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148590 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr1801819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145575 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dghs1819Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148221 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr18111Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147342 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dghs18111Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148219 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1819Z1845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148588 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
tfenfe3_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM20152 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
tfenfe2_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM21532 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
cytP450r_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM12867 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
cytP450o_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM66023 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
whlnlc_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM149144 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
apofetn_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM10729 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mag180_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147679 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr1801819Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145575 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1819Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145697 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
3ocvac11eACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM6840 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
ca_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145806 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa16018111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145834 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
5mtr_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1592 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dghs18111Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148220 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr1819Z18111Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145573 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
whodce9a_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM149145 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1819Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146377 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
egmeACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM727020 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
gmeACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM727160 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pqh2_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145595 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pq_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145596 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
hpmeACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM725917 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dghs16018111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148217 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts16018111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147080 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
